3.050420e+15   3.989440e-24  
3.151169e+15   3.964980e-24  
3.255071e+15   3.946980e-24  
3.362130e+15   3.934760e-24  
3.472494e+15   3.927730e-24  
3.586288e+15   3.925430e-24  
3.703650e+15   3.927440e-24  
3.824661e+15   3.933410e-24  
3.949487e+15   3.943010e-24  
4.078225e+15   3.955970e-24  
4.211026e+15   3.972050e-24  
4.348028e+15   3.991060e-24  
4.489355e+15   4.012680e-24  
4.635171e+15   4.036830e-24  
4.785588e+15   4.063540e-24  
4.940798e+15   4.092670e-24  
5.100911e+15   4.124120e-24  
5.266121e+15   4.157800e-24  
5.436591e+15   4.193620e-24  
5.612475e+15   4.231490e-24  
5.793964e+15   4.271340e-24  
5.981224e+15   4.313090e-24  
6.174462e+15   4.356670e-24  
6.373962e+15   4.402020e-24  
6.579723e+15   4.449070e-24  
6.792054e+15   4.497810e-24  
7.011161e+15   4.548040e-24  
7.237279e+15   4.599790e-24  
7.470614e+15   4.653050e-24  
7.711401e+15   4.707770e-24  
7.959901e+15   4.763910e-24  
8.216334e+15   4.821410e-24  
8.480963e+15   4.880240e-24  
8.754076e+15   4.940340e-24  
9.035921e+15   5.001680e-24  
9.326788e+15   5.064230e-24  
9.626952e+15   5.127960e-24  
9.936743e+15   5.192850e-24  
1.025644e+16   5.258810e-24  
1.058638e+16   5.325890e-24  
1.092689e+16   5.394100e-24  
1.127829e+16   5.463430e-24  
1.164093e+16   5.533870e-24  
1.201518e+16   5.605420e-24  
1.240141e+16   5.678090e-24  
1.280000e+16   5.751880e-24  
1.321133e+16   5.826820e-24  
1.363583e+16   5.902860e-24  
1.407394e+16   5.980010e-24  
1.452623e+16   6.058350e-24  
1.499274e+16   6.137900e-24  
1.547413e+16   6.218660e-24  
1.597081e+16   6.300640e-24  
1.648346e+16   6.383850e-24  
1.701237e+16   6.468310e-24  
1.755822e+16   6.554030e-24  
1.812142e+16   6.641000e-24  
1.870253e+16   6.729300e-24  
1.930210e+16   6.818960e-24  
1.992081e+16   6.910020e-24  
2.055908e+16   7.002510e-24  
2.121760e+16   7.096460e-24  
2.189692e+16   7.191920e-24  
2.259786e+16   7.288920e-24  
2.332083e+16   7.387480e-24  
2.406681e+16   7.487670e-24  
2.483621e+16   7.589520e-24  
2.562985e+16   7.693070e-24  
2.644855e+16   7.798360e-24  
2.729301e+16   7.905430e-24  
2.816392e+16   8.014330e-24  
2.906224e+16   8.125120e-24  
2.998851e+16   8.237840e-24  
3.094385e+16   8.352540e-24  
3.192908e+16   8.469240e-24  
3.294503e+16   8.587990e-24  
3.399251e+16   8.708800e-24  
3.507264e+16   8.831700e-24  
3.618638e+16   8.956720e-24  
3.733455e+16   9.083870e-24  
3.851811e+16   9.213180e-24  
3.973832e+16   9.344660e-24  
4.099613e+16   9.478330e-24  
4.229264e+16   9.614210e-24  
4.362882e+16   9.752320e-24  
4.500591e+16   9.892680e-24  
4.642515e+16   1.003530e-23  
4.788763e+16   1.017980e-23  
4.939447e+16   1.032650e-23  
5.094703e+16   1.047560e-23  
5.254643e+16   1.062710e-23  
5.419403e+16   1.078090e-23  
5.589094e+16   1.093720e-23  
5.763854e+16   1.109580e-23  
5.943820e+16   1.125680e-23  
6.129117e+16   1.142020e-23  
6.319882e+16   1.158610e-23  
6.516253e+16   1.175440e-23  
6.718353e+16   1.192510e-23  
6.926335e+16   1.209830e-23  
7.140322e+16   1.227390e-23  
7.360453e+16   1.245200e-23  
7.586878e+16   1.263250e-23  
7.819693e+16   1.281540e-23  
8.059065e+16   1.300080e-23  
8.305104e+16   1.318860e-23  
8.557933e+16   1.337880e-23  
8.817676e+16   1.357140e-23  
9.084430e+16   1.376640e-23  
9.358319e+16   1.396370e-23  
9.639439e+16   1.416340e-23  
9.927845e+16   1.436530e-23  
1.022363e+17   1.456940e-23  
1.052683e+17   1.477570e-23  
1.083748e+17   1.498410e-23  
1.115559e+17   1.519450e-23  
1.148113e+17   1.540680e-23  
1.181405e+17   1.562090e-23  
1.215424e+17   1.583670e-23  
1.250157e+17   1.605390e-23  
1.285583e+17   1.627250e-23  
1.321678e+17   1.649220e-23  
1.358627e+17   1.671430e-23  
1.562308e+17   1.792344e-23  
1.796523e+17   1.922004e-23  
2.065850e+17   2.061045e-23  
2.375554e+17   2.210144e-23  
2.731688e+17   2.370028e-23  
3.141212e+17   2.541480e-23  
3.612130e+17   2.725334e-23  
4.153647e+17   2.922488e-23  
4.776345e+17   3.133905e-23  
5.492396e+17   3.360616e-23  
6.315794e+17   3.603728e-23  
7.262633e+17   3.864427e-23  
8.351419e+17   4.143985e-23  
9.603431e+17   4.443766e-23  
1.104314e+18   4.765234e-23  
1.269868e+18   5.109958e-23  
1.460242e+18   5.479620e-23  
1.679156e+18   5.876023e-23  
1.930888e+18   6.301103e-23  
2.220359e+18   6.756933e-23  
2.553227e+18   7.245739e-23  
2.935997e+18   7.769906e-23  
3.376150e+18   8.331992e-23  
3.882289e+18   8.934740e-23  
4.464306e+18   9.581092e-23  
5.133578e+18   1.027420e-22  
5.903183e+18   1.101745e-22  
6.788165e+18   1.181447e-22  
7.805820e+18   1.266914e-22  
8.976038e+18   1.358565e-22  
1.032169e+19   1.456845e-22  
1.186908e+19   1.562235e-22  
1.364844e+19   1.675250e-22  
1.569456e+19   1.796440e-22  
1.804743e+19   1.926397e-22  
2.075303e+19   2.065755e-22  
2.386425e+19   2.215194e-22  
2.744188e+19   2.375445e-22  
3.155586e+19   2.547288e-22  
3.628659e+19   2.731562e-22  
4.172653e+19   2.929167e-22  
4.798201e+19   3.141067e-22  
5.517528e+19   3.368296e-22  
6.344695e+19   3.611964e-22  
7.295866e+19   3.873258e-22  
8.389634e+19   4.153455e-22  
9.647375e+19   4.453922e-22  
1.109367e+20   4.776125e-22  
1.275679e+20   5.121636e-22  
1.466924e+20   5.492142e-22  
1.686839e+20   5.889452e-22  
1.939724e+20   6.315503e-22  
2.230519e+20   6.772375e-22  
2.564910e+20   7.262298e-22  
2.949431e+20   7.787663e-22  
3.391599e+20   8.351033e-22  
3.900054e+20   8.955159e-22  
4.484734e+20   9.602988e-22  
5.157068e+20   1.029768e-21  
5.930196e+20   1.104263e-21  
6.819227e+20   1.184147e-21  
7.841539e+20   1.269810e-21  
9.017112e+20   1.361670e-21  
1.036892e+21   1.460175e-21  
1.192339e+21   1.565806e-21  
1.371090e+21   1.679078e-21  
1.576638e+21   1.800545e-21  
1.813002e+21   1.930799e-21  
2.084800e+21   2.070476e-21  
2.397345e+21   2.220257e-21  
2.756745e+21   2.380873e-21  
3.170025e+21   2.553109e-21  
3.645263e+21   2.737805e-21  
4.191747e+21   2.935861e-21  
4.820157e+21   3.148246e-21  
5.542776e+21   3.375994e-21  
6.373727e+21   3.620218e-21  
7.329251e+21   3.882110e-21  
8.428024e+21   4.162947e-21  
9.691520e+21   4.464100e-21  
1.114443e+22   4.787040e-21  
1.281516e+22   5.133341e-21  
1.473636e+22   5.504694e-21  
1.694558e+22   5.902911e-21  
1.948600e+22   6.329936e-21  
2.240726e+22   6.787852e-21  
2.576647e+22   7.278895e-21  
2.962928e+22   7.805460e-21  
3.407118e+22   8.370118e-21  
3.917900e+22   8.975624e-21  
4.505256e+22   9.624934e-21  
5.180666e+22   1.032121e-20  
5.957332e+22   1.106787e-20  
6.850431e+22   1.186853e-20  
7.877421e+22   1.272712e-20  
9.058373e+22   1.364781e-20  
1.041637e+23   1.463512e-20  
1.197795e+23   1.569384e-20  
1.377364e+23   1.682916e-20  
