8.72012484e+20  4.82730914e+14  9.26923951e-07  
8.73863891e+20  4.84447378e+14  9.27303006e-07  
8.75715297e+20  4.86164541e+14  9.27677774e-07  
8.77566704e+20  4.87882393e+14  9.28048269e-07  
8.79418110e+20  4.89600927e+14  9.28414503e-07  
8.81269517e+20  4.91320136e+14  9.28776492e-07  
8.83120924e+20  4.93040010e+14  9.29134247e-07  
8.84972330e+20  4.94760543e+14  9.29487783e-07  
8.86823737e+20  4.96481727e+14  9.29837114e-07  
8.88675143e+20  4.98203554e+14  9.30182253e-07  
8.90526550e+20  4.99926015e+14  9.30523214e-07  
8.92377956e+20  5.01649104e+14  9.30860010e-07  
8.94229363e+20  5.03372813e+14  9.31192656e-07  
8.96080769e+20  5.05097134e+14  9.31521164e-07  
8.97932176e+20  5.06822060e+14  9.31845550e-07  
8.99783583e+20  5.08547582e+14  9.32165825e-07  
9.01634989e+20  5.10273693e+14  9.32482006e-07  
9.03486396e+20  5.12000385e+14  9.32794105e-07  
9.05337802e+20  5.13727652e+14  9.33102136e-07  
9.07189209e+20  5.15455486e+14  9.33406113e-07  
9.09040615e+20  5.17183878e+14  9.33706051e-07  
9.10892022e+20  5.18912822e+14  9.34001961e-07  
9.12743428e+20  5.20642310e+14  9.34293860e-07  
9.14594835e+20  5.22372335e+14  9.34581760e-07  
